"","ifs","year","countryname","system","liec","eiec","pluralty","pr","sensys","thresh","select","auton","muni","state","author","country","conflict","confovergov","confoverter","confoverboth"
"2002","PRK",1976,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2003","PRK",1977,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2004","PRK",1978,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2005","PRK",1979,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2006","PRK",1980,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2007","PRK",1981,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2008","PRK",1982,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2009","PRK",1983,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2010","PRK",1984,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2011","PRK",1985,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2012","PRK",1986,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2013","PRK",1987,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2014","PRK",1988,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2015","PRK",1989,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2016","PRK",1990,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2017","PRK",1991,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2018","PRK",1992,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2019","PRK",1993,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2020","PRK",1994,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2021","PRK",1995,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2022","PRK",1996,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2023","PRK",1997,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2024","PRK",1998,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2025","PRK",1999,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2026","PRK",2000,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2027","PRK",2001,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2028","PRK",2002,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2029","PRK",2003,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2030","PRK",2004,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2031","PRK",2005,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2032","PRK",2006,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2033","PRK",2007,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2034","PRK",2008,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2035","PRK",2009,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2036","PRK",2010,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2037","PRK",2011,"PRK",1,3,3,-999,-999,-999,-999,NA,0,2,2,NA,731,0,0,0,0
"2038","QAT",1975,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2039","QAT",1976,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2040","QAT",1977,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2041","QAT",1978,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2042","QAT",1979,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2043","QAT",1980,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2044","QAT",1981,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2045","QAT",1982,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2046","QAT",1983,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2047","QAT",1984,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2048","QAT",1985,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2049","QAT",1986,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2050","QAT",1987,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2051","QAT",1988,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2052","QAT",1989,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2053","QAT",1990,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2054","QAT",1991,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2055","QAT",1992,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2056","QAT",1993,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2057","QAT",1994,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2058","QAT",1995,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2059","QAT",1996,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2060","QAT",1997,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2061","QAT",1998,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2062","QAT",1999,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,694,0,0,0,0
"2063","QAT",2000,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2064","QAT",2001,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2065","QAT",2002,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2066","QAT",2003,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2067","QAT",2004,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2068","QAT",2005,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2069","QAT",2006,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2070","QAT",2007,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2071","QAT",2008,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2072","QAT",2009,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2073","QAT",2010,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2074","QAT",2011,"Qatar",0,1,2,-999,-999,-999,-999,-999,0,1,0,NA,694,0,0,0,0
"2075","RUS",1992,"Russia",0,5,7,NA,NA,-999,-999,NA,1,NA,NA,NA,365,0,0,0,0
"2076","RUS",1993,"Russia",0,5,7,NA,NA,-999,-999,NA,1,NA,NA,NA,365,1,1,0,0
"2077","RUS",1994,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2078","RUS",1995,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2079","RUS",1996,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2080","RUS",1997,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,0,0,0,0
"2081","RUS",1998,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,0,0,0,0
"2082","RUS",1999,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2083","RUS",2000,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2084","RUS",2001,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2085","RUS",2002,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2086","RUS",2003,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2087","RUS",2004,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2088","RUS",2005,"Russia",0,7,7,1,1,-999,5,NA,1,NA,NA,NA,365,1,0,1,0
"2089","RUS",2006,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2090","RUS",2007,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2091","RUS",2008,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2092","RUS",2009,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2093","RUS",2010,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2094","RUS",2011,"Russia",0,7,7,0,1,-999,7,NA,1,NA,NA,NA,365,1,0,1,0
"2095","RWA",1975,"Rwanda",0,1,2,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2096","RWA",1976,"Rwanda",0,1,2,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2097","RWA",1977,"Rwanda",0,1,2,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2098","RWA",1978,"Rwanda",0,1,2,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2099","RWA",1979,"Rwanda",0,1,3,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2100","RWA",1980,"Rwanda",0,1,3,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2101","RWA",1981,"Rwanda",0,1,3,-999,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2102","RWA",1982,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2103","RWA",1983,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2104","RWA",1984,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,NA,NA,NA,517,0,0,0,0
"2105","RWA",1985,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2106","RWA",1986,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2107","RWA",1987,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2108","RWA",1988,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2109","RWA",1989,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2110","RWA",1990,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,1,1,0,0
"2111","RWA",1991,"Rwanda",0,4,3,1,-999,-999,-999,NA,0,1,0,NA,517,1,1,0,0
"2112","RWA",1992,"Rwanda",0,5,3,1,0,-999,-999,NA,0,1,0,NA,517,1,1,0,0
"2113","RWA",2001,"Rwanda",0,2,2,-999,-999,-999,-999,NA,0,1,0,NA,517,1,1,0,0
"2114","RWA",2002,"Rwanda",0,2,2,-999,-999,-999,-999,NA,0,1,0,NA,517,1,1,0,0
"2115","RWA",2003,"Rwanda",0,2,2,-999,1,-999,-999,NA,0,1,0,NA,517,0,0,0,0
"2116","RWA",2004,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,0,0,0,0
"2117","RWA",2005,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,0,0,0,0
"2118","RWA",2006,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,0,0,0,0
"2119","RWA",2007,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,0,0,0,0
"2120","RWA",2008,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,0,0,0,0
"2121","RWA",2009,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,1,1,0,0
"2122","RWA",2010,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,1,1,0,0
"2123","RWA",2011,"Rwanda",0,6,6,0,1,0,5,NA,0,1,0,NA,517,1,1,0,0
"2124","SAU",1975,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2125","SAU",1976,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2126","SAU",1977,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2127","SAU",1978,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2128","SAU",1979,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,1,1,0,0
"2129","SAU",1980,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2130","SAU",1981,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2131","SAU",1982,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2132","SAU",1983,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2133","SAU",1984,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2134","SAU",1985,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2135","SAU",1986,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2136","SAU",1987,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2137","SAU",1988,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2138","SAU",1989,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2139","SAU",1990,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2140","SAU",1991,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2141","SAU",1992,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2142","SAU",1993,"Saudi Arabia",0,1,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2143","SAU",1994,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2144","SAU",1995,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2145","SAU",1996,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2146","SAU",1997,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2147","SAU",1998,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2148","SAU",1999,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2149","SAU",2000,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2150","SAU",2001,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2151","SAU",2002,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2152","SAU",2003,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2153","SAU",2004,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2154","SAU",2005,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2155","SAU",2006,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2156","SAU",2007,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2157","SAU",2008,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2158","SAU",2009,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2159","SAU",2010,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2160","SAU",2011,"Saudi Arabia",0,2,2,-999,-999,-999,-999,-999,0,0,0,NA,670,0,0,0,0
"2161","SEN",1975,"Senegal",0,3,3,-999,-999,-999,-999,NA,0,NA,1,NA,433,0,0,0,0
"2162","SEN",1976,"Senegal",0,3,3,-999,-999,-999,-999,NA,0,NA,1,NA,433,0,0,0,0
"2163","SEN",1977,"Senegal",0,6,3,1,1,-999,0,NA,0,NA,1,NA,433,0,0,0,0
"2164","SEN",1978,"Senegal",0,6,3,1,1,-999,0,NA,0,NA,1,NA,433,0,0,0,0
"2165","SEN",1979,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2166","SEN",1980,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2167","SEN",1981,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2168","SEN",1982,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2169","SEN",1983,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2170","SEN",1984,"Senegal",0,6,6,1,1,-999,0,NA,0,NA,1,1,433,0,0,0,0
"2171","SEN",1985,"Senegal",0,6,6,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2172","SEN",1986,"Senegal",0,6,6,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2173","SEN",1987,"Senegal",0,6,6,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2174","SEN",1988,"Senegal",0,6,6,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2175","SEN",1989,"Senegal",0,6,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2176","SEN",1990,"Senegal",0,6,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2177","SEN",1991,"Senegal",0,6,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2178","SEN",1992,"Senegal",0,6,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2179","SEN",1993,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2180","SEN",1994,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2181","SEN",1995,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2182","SEN",1996,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2183","SEN",1997,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2184","SEN",1998,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2185","SEN",1999,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2186","SEN",2000,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2187","SEN",2001,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2188","SEN",2002,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2189","SEN",2003,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2190","SEN",2004,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2191","SEN",2005,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2192","SEN",2006,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2193","SEN",2007,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2194","SEN",2008,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2195","SEN",2009,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2196","SEN",2010,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,0,0,0,0
"2197","SEN",2011,"Senegal",0,7,7,1,1,-999,0,NA,0,0,1,1,433,1,0,1,0
"2198","SLV",1992,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2199","SLV",1993,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2200","SLV",1994,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2201","SLV",1995,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2202","SLV",1996,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2203","SLV",1997,"El Salvador",0,7,7,1,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2204","SLV",1998,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2205","SLV",1999,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2206","SLV",2000,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2207","SLV",2001,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2208","SLV",2002,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2209","SLV",2003,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2210","SLV",2004,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2211","SLV",2005,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2212","SLV",2006,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2213","SLV",2007,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2214","SLV",2008,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2215","SLV",2009,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2216","SLV",2010,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2217","SLV",2011,"El Salvador",0,7,7,0,1,-999,0,NA,0,2,0,0,349,0,0,0,0
"2218","SOM",1975,"Somalia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2219","SOM",1976,"Somalia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2220","SOM",1977,"Somalia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2221","SOM",1978,"Somalia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2222","SOM",1979,"Somalia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2223","SOM",1980,"Somalia",0,3,3,-999,-999,-999,-999,-999,0,NA,NA,NA,520,0,0,0,0
"2224","SOM",1981,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,0,0,0,0
"2225","SOM",1982,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2226","SOM",1983,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2227","SOM",1984,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2228","SOM",1985,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,0,0,0,0
"2229","SOM",1986,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2230","SOM",1987,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2231","SOM",1988,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2232","SOM",1989,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2233","SOM",1990,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2234","SOM",1991,"Somalia",1,3,3,-999,-999,-999,-999,NA,0,NA,NA,NA,520,1,1,0,0
"2235","SOM",2001,"Somalia",0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2236","SOM",2002,"Somalia",0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2237","SOM",2003,"Somalia",0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,0,0,0,0
"2238","SOM",2004,"Somalia",0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,0,0,0,0
"2239","SOM",2005,"Somalia",0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,0,0,0,0
"2240","SOM",2006,"Somalia",0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2241","SOM",2007,"Somalia",0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2242","SOM",2008,"Somalia",0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2243","SOM",2009,"Somalia",0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2244","SOM",2010,"Somalia",0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
"2245","SOM",2011,"Somalia",0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,520,1,1,0,0
